1,005884424
1,007947055
1,007416459
1,005821086
1,004210605
1,001561421
0,998740907
0,995531269
0,991223063
0,986008732
0,980842892
0,97467367
0,968312815
0,962551291
0,957349632
0,954419553
0,951318204
0,947848846
0,943959154
0,937353078
0,928477874
0,917729799
0,90498852
0,891220637
0,876427382
0,860616865
0,844483737
0,827391375
0,810529673
0,793024326
0,7756252
0,75790598
0,740633085
0,723127521
0,705669619
0,688541907
0,671534654
0,654925174
0,638496174
0,622273271
0,606279784
0,590536801
0,57530743
0,560119205
0,545232023
0,530899727
0,516650478
0,502735967
0,489164173
0,47594159
0,463073324
0,45033253
0,437956544
0,425947042
0,414080475
0,402585204
0,391460098
0,380486123
0,369882494
0,359221846
0,348934476
0,339222392
0,329460622
0,320062184
0,310822534
0,301939151
0,293405233
0,284833212
0,276419873
0,26853475
0,260435025
0,253031497
0,245595309
0,238307895
0,231169057
0,224345594
0,217664084
0,211123908
0,204724347
0,198776027
0,192649305
0,186810508
0,181102775
0,175669437
0,17035925
0,165170947
0,160103212
0,155154684
0,150323963
0,145737942
0,141639502
0,13775882
0,133844294
0,130020718
0,126404112
0,122871327
0,119534354
0,116051663
0,112871276
0,109765199
0,106626721
0,103667211
0,100778052
0,097957951
0,095205627
0,092519811
0,089899248
0,087434968
0,085029946
0,08259415
0,080305839
0,078073316
0,075811678
0,073689009
0,071699334
0,069678901
0,067708805
0,065787999
0,063989822
0,062163008
0,060453893
0,058787185
0,05716197
0,055510065
0,053966508
0,052461782
0,050995036
0,049565434
0,048172154
0,04681439
0,045549592
0,044259278
0,043002164
0,0417775
0,040584552
0,039474986
0,03839351
0,037289198
0,036263011
0,035263003
0,034241396
0,03329292
0,032368825
0,031468539
0,030591506
0,029694824
0,028905018
0,028094503
0,02730512
0,026536366
