0,9927
0,9752
0,9578
0,9381
0,9198
0,8994
0,8788
0,8574
0,8355
0,8132
0,789
0,7695
0,75
0,7304
0,7126
0,6977
0,6852
0,6738
0,6626
0,6509
0,6383
0,6248
0,6106
0,5958
0,5808
0,5656
0,5503
0,5349
0,5196
0,5045
0,4897
0,4749
0,4604
0,4463
0,4325
0,4188
0,4056
0,3927
0,3801
0,368
0,356
0,3445
0,3333
0,3224
0,3119
0,3017
0,2918
0,2822
0,2729
0,2639
0,2552
0,2467
0,2385
0,2306
0,223
0,2156
0,2085
0,2016
0,1948
0,1883
0,182
0,176
0,1702
0,1645
0,159
0,1537
0,1486
0,1436
0,1388
0,1343
0,1298
0,1255
0,1213
0,1172
0,1133
0,1095
0,1059
0,1024
0,099
0,0957
0,0925
0,0894
0,0864
0,0835
0,0807
0,078
0,0755
0,0729
0,0705
0,0681
0,0659
0,0637
0,0616
0,0595
0,0575
0,0556
0,0537
0,0519
0,0502
0,0485
0,0469
0,0454
0,0438
0,0424
0,041
0,0396
0,0383
0,037
0,0358
0,0346
0,0334
0,0323
0,0312
0,0302
0,0292
0,0282
0,0273
0,0264
0,0255
0,0246
0,0238
0,023
0,0223
0,0215
0,0208
0,0201
0,0194
0,0188
0,0181
0,0175
0,017
0,0164
0,0159
0,0153
0,0148
0,0143
0,0138
0,0134
0,0129
0,0125
0,0121
0,0117
0,0113
0,0109
0,0105
0,0102
0,0099
0,0095
0,0092
0,0089
