0,998163379
0,991198529
0,981101654
0,968437737
0,955668894
0,94014473
0,923973656
0,905899366
0,886232469
0,866691988
0,846636563
0,829790584
0,812401224
0,796991597
0,780253627
0,771084958
0,761073173
0,751872302
0,745890542
0,736497501
0,725920598
0,714467537
0,702357768
0,689692316
0,676762234
0,663552106
0,650049784
0,636246477
0,622669513
0,608795722
0,595348851
0,581615993
0,568150371
0,554779028
0,541510165
0,528351664
0,515498396
0,502770762
0,490362803
0,478092618
0,465965338
0,454172974
0,442531877
0,431045846
0,419903734
0,409106237
0,398469529
0,387813052
0,377686283
0,367723338
0,357925294
0,348293065
0,339003399
0,329703278
0,320916272
0,312119025
0,303655373
0,295352034
0,287208474
0,279224059
0,271560163
0,264049937
0,256692319
0,249642473
0,242584552
0,235675615
0,229214615
0,222595292
0,216266681
0,210220902
0,204166477
0,198387395
0,192600565
0,187081396
0,181688513
0,176420147
0,171274509
0,166376579
0,161468824
0,156800892
0,152123741
0,147678499
0,143340816
0,138994776
0,13486882
0,130844958
0,127029261
0,123202113
0,119471667
0,11583614
0,112793688
0,109726124
0,106830613
0,103910031
0,101061414
0,098375372
0,09575512
0,093199208
0,090706215
0,088188629
0,085903428
0,083590924
0,081335917
0,079137115
0,076993254
0,074980611
0,072941532
0,070953756
0,069089561
0,067199556
0,065428257
0,063631589
0,061948904
0,060308365
0,058643148
0,057085145
0,055502979
0,054085893
0,052581731
0,051176287
0,049806468
0,048471425
0,047170329
0,045902369
0,044666752
0,043462701
0,042289459
0,041197688
0,040032453
0,03899667
0,03793844
0,036955036
0,035949757
0,034970463
0,034016519
0,033087309
0,032225254
0,031342838
0,030524746
0,02968687
0,028870868
0,028154065
0,027378595
0,026623447
0,025924749
0,025207981
0,024545234
0,023899446
0,023236411
0,022623956
