0,982936227
0,956175169
0,929986896
0,902072097
0,875835752
0,848198724
0,820702385
0,792974436
0,765279208
0,737694816
0,708829595
0,684683952
0,660823422
0,637412239
0,615802138
0,597140794
0,58068483
0,565460255
0,550662324
0,535712018
0,520203883
0,504264095
0,488050471
0,471635424
0,455326779
0,439114079
0,423101783
0,407287067
0,391889403
0,376797056
0,362226892
0,347957932
0,334096439
0,320744249
0,307789241
0,295226666
0,283152685
0,271557184
0,260331269
0,249564981
0,239151887
0,229178038
0,219631047
0,210408896
0,201591741
0,193166656
0,18503674
0,17719448
0,169712602
0,162578151
0,155701717
0,149076016
0,142766795
0,136690445
0,1309094
0,125343951
0,120053362
0,114961784
0,110062887
0,105350489
0,100877803
0,096576457
0,092496859
0,08857428
0,084803391
0,081179012
0,077746232
0,074398465
0,071229843
0,068231648
0,065306234
0,062539962
0,059882817
0,057330862
0,054880287
0,052527403
0,050305888
0,048172777
0,046124804
0,044158812
0,042271749
0,040460668
0,03875364
0,037085104
0,035513334
0,034004916
0,032557445
0,031168597
0,029836132
0,028557891
0,027355709
0,026178963
0,025072835
0,023989917
0,022972536
0,021996612
0,021060531
0,020162738
0,019301736
0,018476084
0,017701563
0,016941923
0,016213637
0,015530979
0,014861208
0,014233717
0,013631936
0,01304131
0,012488385
0,011958216
0,011449894
0,01096255
0,010495345
0,010047473
0,00961816
0,009206661
0,008812261
0,008443834
0,008081259
0,007733809
0,007409475
0,00709016
0,006792233
0,006498833
0,006225216
0,005955681
0,00570444
0,005463588
0,005226228
0,005005135
0,004793211
0,004590085
0,004395398
0,004203396
0,004024763
0,003853574
0,003689524
0,003532323
0,00338169
0,003237357
0,003099065
0,002970613
0,002843524
0,002721769
0,002605127
0,002493388
0,00238972
0,002287066
0,002188739
0,002094559
