1,001572
1,002585
1,001141
0,996169
0,98848
0,977442
0,963943
0,948207
0,930714
0,912398
0,89379
0,874894
0,855474
0,836427
0,81852
0,802075
0,786598
0,771178
0,755302
0,738531
0,720388
0,701132
0,681221
0,660839
0,640185
0,619463
0,598723
0,578172
0,557855
0,537971
0,518557
0,499486
0,480941
0,462789
0,445356
0,428349
0,411929
0,395955
0,380581
0,365664
0,351346
0,337624
0,324218
0,311401
0,29903
0,28723
0,275736
0,264796
0,254273
0,244041
0,234331
0,224898
0,215964
0,207292
0,198986
0,190932
0,183329
0,175961
0,168824
0,162102
0,155594
0,149295
0,143289
0,137565
0,132029
0,126676
0,121582
0,116659
0,111978
0,107456
0,103159
0,099009
0,095003
0,091201
0,087531
0,083989
0,080572
0,077334
0,074211
0,071254
0,068348
0,065598
0,062948
0,060441
0,057977
0,055649
0,053405
0,051242
0,049201
0,047193
0,045299
0,043474
0,041716
0,04006
0,038428
0,036892
0,035413
0,033956
0,032616
0,031295
0,030024
0,028829
0,02765
0,026543
0,025477
0,024452
0,023465
0,022515
0,021601
0,020744
0,019897
0,019104
0,01832
0,017586
0,01688
0,0162
0,015546
0,014918
0,014313
0,013747
0,013188
0,01265
0,012147
0,011649
0,011184
0,010737
0,010307
0,009893
0,009483
0,009101
0,008734
0,008391
0,008052
0,007725
0,007411
0,007118
0,006828
0,006549
0,006289
0,006031
0,005792
0,005561
0,005332
0,005119
0,004914
0,004717
0,004522
0,00434
0,004165
0,003997
