1,005682104
1,009973996
1,012554054
1,013553659
1,012898894
1,010625356
1,008087158
1,003125483
0,99721432
0,992431672
0,987653864
0,981233292
0,974233984
0,968078228
0,962231177
0,958387116
0,954549
0,950404063
0,945390765
0,938287893
0,928866545
0,917528708
0,904574128
0,890582268
0,875338317
0,85950525
0,843125346
0,826241667
0,808897875
0,79160918
0,773957685
0,756464766
0,738939716
0,721424875
0,704203967
0,687071609
0,670061467
0,653450191
0,636775399
0,620799214
0,60505326
0,589313429
0,574087645
0,558904418
0,544023047
0,529456483
0,515454705
0,501547999
0,487984537
0,475004679
0,461911667
0,449411061
0,437043399
0,424816549
0,413184973
0,40169894
0,390583136
0,379618987
0,369025175
0,358375316
0,348516315
0,33860292
0,328849396
0,319459085
0,310227807
0,30135264
0,292634197
0,284073672
0,275858827
0,267981898
0,260072405
0,252317566
0,245068276
0,237789578
0,230829263
0,224011481
0,217171704
0,210801307
0,204565891
0,198309058
0,19234374
0,186510587
0,180955583
0,1753806
0,170075846
0,164754169
0,159694577
0,154887566
0,150193051
0,145481396
0,141387422
0,137387217
0,133600894
0,129901178
0,12628667
0,122640729
0,119194533
0,115940459
0,112652875
0,109443576
0,106416266
0,103460586
0,10057523
0,097659534
0,095010326
0,092328225
0,089805247
0,087250518
0,08484892
0,082416708
0,080131756
0,077902557
0,075727991
0,07360695
0,071538344
0,069599954
0,067631432
0,065712183
0,063841178
0,062017403
0,060311119
0,058577343
0,057024752
0,05544286
0,053900648
0,052397248
0,050868666
0,049503501
0,048111494
0,046754986
0,045433184
0,044145309
0,042890599
0,041668303
0,040531083
0,039422596
0,038290923
0,037238985
0,036213828
0,035214833
0,03419429
0,033246796
0,032323666
0,031424331
0,030548233
0,029652532
0,028822181
0,028053945
0,027265436
0,026458775
