0,995668841
0,989975996
0,98265335
0,973875108
0,963616102
0,95195509
0,940186069
0,926340926
0,911817945
0,89672706
0,882002267
0,865603297
0,849017659
0,833311874
0,818883684
0,805882047
0,793619339
0,78109637
0,767279076
0,751747635
0,73407555
0,714777205
0,694136237
0,672639423
0,65064933
0,628383853
0,606065443
0,583916007
0,561992756
0,540348094
0,519187202
0,49854839
0,478463853
0,458960038
0,440058019
0,421773898
0,404119197
0,387101256
0,37072362
0,354986426
0,339886766
0,325286001
0,311314636
0,297835178
0,284968885
0,272580504
0,260782846
0,249443789
0,238554939
0,228217839
0,218198273
0,208704564
0,199615031
0,190818426
0,182505696
0,174467724
0,166884575
0,159557278
0,152568414
0,145821113
0,139475205
0,133351558
0,12744527
0,121902287
0,116484496
0,111406852
0,106513661
0,101800146
0,097326458
0,093081924
0,088995115
0,085061573
0,081334241
0,077747818
0,074351962
0,071085298
0,067943874
0,064972726
0,062115984
0,059370019
0,056775645
0,054282125
0,051886155
0,049584512
0,047412915
0,045326847
0,043323408
0,041434927
0,039621155
0,037879504
0,036207458
0,034602574
0,033092133
0,031642156
0,030250484
0,028915023
0,027633745
0,026429627
0,025249998
0,024142103
0,023079274
0,022081534
0,02110314
0,020165002
0,019285103
0,018441121
0,017631705
0,016855552
0,016111401
0,015398035
0,014730012
0,014074164
0,013460346
0,012871816
0,012307601
0,011766764
0,011248398
0,01075163
0,010275618
0,009819551
0,009393576
0,008974677
0,008583624
0,008208822
0,007849633
0,007505442
0,007166893
0,006859699
0,006557027
0,006267109
0,005989436
0,005723517
0,005475878
0,005231807
0,005004627
0,004786945
0,004572353
0,00437276
0,004181559
0,003998412
0,003822993
0,00365499
0,003494102
0,00334004
0,003192526
0,003051293
0,002916084
0,002790619
0,002666578
0,002547855
