0,992122547
0,977332779
0,958893776
0,939367593
0,919575537
0,898278378
0,877401583
0,855165729
0,831678091
0,809727915
0,789664606
0,771079594
0,752541951
0,737575436
0,720865304
0,712522057
0,702364228
0,693031604
0,687326426
0,67787232
0,667291305
0,655974263
0,64424854
0,632198814
0,61993032
0,607411093
0,594771201
0,581834853
0,569068381
0,55647302
0,543553983
0,531132966
0,518548438
0,50630204
0,494059314
0,481820063
0,470096142
0,458379209
0,446840759
0,435652752
0,424474804
0,413648723
0,403004271
0,392541716
0,382261191
0,372330294
0,362412773
0,35300826
0,343615882
0,334401604
0,325364564
0,316664833
0,308137587
0,299781473
0,291595073
0,283576912
0,27587915
0,268191132
0,260816906
0,253749701
0,246541344
0,239781462
0,233027059
0,226423204
0,219967917
0,213934892
0,207766809
0,201875229
0,196120144
0,190629708
0,185139298
0,179779007
0,174546715
0,169562767
0,164578128
0,15983368
0,155204847
0,150574852
0,14617289
0,141880282
0,137694972
0,133614919
0,129638102
0,125762516
0,121986178
0,118307122
0,1148208
0,111328607
0,107927932
0,104708757
0,101844523
0,099141757
0,096506956
0,093852448
0,09143487
0,088911214
0,086533969
0,084217003
0,08195888
0,079758197
0,077613581
0,075523689
0,073487208
0,071502854
0,069640627
0,067755521
0,065918875
0,064129517
0,062386301
0,060753219
0,05909775
0,057547949
0,055976004
0,054444877
0,053012963
0,051559371
0,050200901
0,048877272
0,047532448
0,046276923
0,045000579
0,043809797
0,042649695
0,041519503
0,040369261
0,039297585
0,038253614
0,037190228
0,036200477
0,035236381
0,034297293
0,033339665
0,032491634
0,031623848
0,030738173
0,029915762
0,029153684
0,028334707
0,02757499
0,02683512
0,026114593
0,025412918
0,024729614
0,024064215
0,023449372
0,022785314
0,022170934
0,0215727
0,021020697
0,020452902
